ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00319116 	noncoding 	-1.25765 	detail 	search 	search
TCONS_00086470 	noncoding 	-1.25762 	detail 	search 	search
TCONS_00278331 	noncoding 	-1.25761 	detail 	search 	search
TCONS_00278663 	noncoding 	-1.2576 	detail 	search 	search
TCONS_00029910 	noncoding 	-1.25746 	detail 	search 	search
TCONS_00329369 	noncoding 	-1.25745 	detail 	search 	search
TCONS_00204216 	noncoding 	-1.25742 	detail 	search 	search
TCONS_00098685 	noncoding 	-1.25741 	detail 	search 	search
TCONS_00263823 	noncoding 	-1.25741 	detail 	search 	search
TCONS_00329326 	noncoding 	-1.2574 	detail 	search 	search
TCONS_00196636 	noncoding 	-1.25732 	detail 	search 	search
TCONS_00030127 	noncoding 	-1.2573 	detail 	search 	search
TCONS_00263914 	noncoding 	-1.25715 	detail 	search 	search
TCONS_00029741 	noncoding 	-1.25712 	detail 	search 	search
TCONS_00030196 	noncoding 	-1.2571 	detail 	search 	search
TCONS_00196594 	noncoding 	-1.25704 	detail 	search 	search
TCONS_00278314 	noncoding 	-1.257 	detail 	search 	search
TCONS_00061714 	noncoding 	-1.25695 	detail 	search 	search
TCONS_00278320 	noncoding 	-1.25692 	detail 	search 	search
TCONS_00278446 	noncoding 	-1.25689 	detail 	search 	search
TCONS_00263656 	noncoding 	-1.25665 	detail 	search 	search
TCONS_00103692 	noncoding 	-1.25663 	detail 	search 	search
TCONS_00235409 	noncoding 	-1.25662 	detail 	search 	search
TCONS_00307166 	noncoding 	-1.25654 	detail 	search 	search
TCONS_00187047 	noncoding 	-1.25652 	detail 	search 	search
TCONS_00263733 	noncoding 	-1.25648 	detail 	search 	search
TCONS_00278742 	noncoding 	-1.25632 	detail 	search 	search
TCONS_00278899 	noncoding 	-1.25619 	detail 	search 	search
TCONS_00307385 	noncoding 	-1.25615 	detail 	search 	search
TCONS_00080712 	noncoding 	-1.25613 	detail 	search 	search
TCONS_00125860 	noncoding 	-1.25611 	detail 	search 	search
TCONS_00061648 	noncoding 	-1.25603 	detail 	search 	search
TCONS_00080909 	noncoding 	-1.25588 	detail 	search 	search
TCONS_00235549 	noncoding 	-1.25564 	detail 	search 	search
TCONS_00294709 	noncoding 	-1.25538 	detail 	search 	search
TCONS_00110715 	noncoding 	-1.25536 	detail 	search 	search
TCONS_00263786 	noncoding 	-1.25536 	detail 	search 	search
TCONS_00232897 	noncoding 	-1.25535 	detail 	search 	search
TCONS_00196595 	noncoding 	-1.25523 	detail 	search 	search
TCONS_00145469 	noncoding 	-1.25522 	detail 	search 	search
TCONS_00196279 	noncoding 	-1.25522 	detail 	search 	search
TCONS_00098687 	noncoding 	-1.25519 	detail 	search 	search
TCONS_00196314 	noncoding 	-1.25511 	detail 	search 	search
TCONS_00248617 	noncoding 	-1.25508 	detail 	search 	search
TCONS_00125771 	noncoding 	-1.255 	detail 	search 	search
TCONS_00145580 	noncoding 	-1.2549 	detail 	search 	search
TCONS_00029790 	noncoding 	-1.25489 	detail 	search 	search
TCONS_00263792 	noncoding 	-1.25482 	detail 	search 	search
TCONS_00041961 	noncoding 	-1.25479 	detail 	search 	search
TCONS_00080806 	noncoding 	-1.25443 	detail 	search 	search
TCONS_00307169 	noncoding 	-1.25417 	detail 	search 	search
TCONS_00235420 	noncoding 	-1.25395 	detail 	search 	search
TCONS_00086453 	noncoding 	-1.25392 	detail 	search 	search
TCONS_00248545 	noncoding 	-1.25391 	detail 	search 	search
TCONS_00196199 	noncoding 	-1.25375 	detail 	search 	search
TCONS_00248831 	noncoding 	-1.25369 	detail 	search 	search
TCONS_00098718 	noncoding 	-1.25365 	detail 	search 	search
TCONS_00307289 	noncoding 	-1.25364 	detail 	search 	search
TCONS_00041989 	noncoding 	-1.25349 	detail 	search 	search
TCONS_00278559 	noncoding 	-1.25346 	detail 	search 	search
TCONS_00208123 	noncoding 	-1.25318 	detail 	search 	search
TCONS_00303924 	noncoding 	-1.2531 	detail 	search 	search
TCONS_00086457 	noncoding 	-1.25303 	detail 	search 	search
TCONS_00029998 	noncoding 	-1.25291 	detail 	search 	search
TCONS_00070653 	noncoding 	-1.25285 	detail 	search 	search
TCONS_00196733 	noncoding 	-1.25275 	detail 	search 	search
TCONS_00202714 	noncoding 	-1.25251 	detail 	search 	search
TCONS_00030047 	noncoding 	-1.25236 	detail 	search 	search
TCONS_00288266 	noncoding 	-1.25233 	detail 	search 	search
TCONS_00061625 	noncoding 	-1.25212 	detail 	search 	search
TCONS_00080846 	noncoding 	-1.25208 	detail 	search 	search
TCONS_00263772 	noncoding 	-1.25203 	detail 	search 	search
TCONS_00086414 	noncoding 	-1.25175 	detail 	search 	search
TCONS_00169399 	noncoding 	-1.25173 	detail 	search 	search
TCONS_00278302 	noncoding 	-1.25173 	detail 	search 	search
TCONS_00307214 	noncoding 	-1.25165 	detail 	search 	search
TCONS_00061658 	noncoding 	-1.25164 	detail 	search 	search
TCONS_00319438 	noncoding 	-1.25164 	detail 	search 	search
TCONS_00278259 	noncoding 	-1.25158 	detail 	search 	search
TCONS_00196298 	noncoding 	-1.25133 	detail 	search 	search
TCONS_00263852 	noncoding 	-1.25108 	detail 	search 	search
TCONS_00030270 	noncoding 	-1.25102 	detail 	search 	search
TCONS_00196450 	noncoding 	-1.25096 	detail 	search 	search
TCONS_00248621 	noncoding 	-1.25086 	detail 	search 	search
TCONS_00319126 	noncoding 	-1.25085 	detail 	search 	search
TCONS_00329293 	noncoding 	-1.25085 	detail 	search 	search
TCONS_00278517 	noncoding 	-1.25072 	detail 	search 	search
TCONS_00030125 	noncoding 	-1.25063 	detail 	search 	search
TCONS_00235517 	noncoding 	-1.2506 	detail 	search 	search
TCONS_00042032 	noncoding 	-1.25023 	detail 	search 	search
TCONS_00196737 	noncoding 	-1.2502 	detail 	search 	search
TCONS_00307096 	noncoding 	-1.25018 	detail 	search 	search
TCONS_00086446 	noncoding 	-1.25014 	detail 	search 	search
TCONS_00196207 	noncoding 	-1.25014 	detail 	search 	search
TCONS_00110759 	noncoding 	-1.25007 	detail 	search 	search
TCONS_00263757 	noncoding 	-1.24994 	detail 	search 	search
TCONS_00027742 	noncoding 	-1.24992 	detail 	search 	search
TCONS_00319389 	noncoding 	-1.24983 	detail 	search 	search
TCONS_00030105 	noncoding 	-1.2498 	detail 	search 	search
TCONS_00230340 	noncoding 	-1.24978 	detail 	search 	search
TCONS_00230341 	noncoding 	-1.24978 	detail 	search 	search
TCONS_00029870 	noncoding 	-1.24972 	detail 	search 	search
TCONS_00248598 	noncoding 	-1.24968 	detail 	search 	search
TCONS_00029779 	noncoding 	-1.24967 	detail 	search 	search
TCONS_00319238 	noncoding 	-1.24967 	detail 	search 	search
TCONS_00030028 	noncoding 	-1.24954 	detail 	search 	search
TCONS_00196487 	noncoding 	-1.24944 	detail 	search 	search
TCONS_00030161 	noncoding 	-1.24928 	detail 	search 	search
TCONS_00278926 	noncoding 	-1.24927 	detail 	search 	search
TCONS_00042120 	noncoding 	-1.24926 	detail 	search 	search
TCONS_00319030 	noncoding 	-1.24924 	detail 	search 	search
TCONS_00029903 	noncoding 	-1.24917 	detail 	search 	search
TCONS_00033920 	noncoding 	-1.24911 	detail 	search 	search
TCONS_00030122 	noncoding 	-1.24909 	detail 	search 	search
TCONS_00319127 	noncoding 	-1.24904 	detail 	search 	search
TCONS_00294593 	noncoding 	-1.24896 	detail 	search 	search
TCONS_00080714 	noncoding 	-1.24885 	detail 	search 	search
TCONS_00248553 	noncoding 	-1.24873 	detail 	search 	search
TCONS_00086431 	noncoding 	-1.24867 	detail 	search 	search
TCONS_00086543 	noncoding 	-1.24866 	detail 	search 	search
TCONS_00235516 	noncoding 	-1.24861 	detail 	search 	search
TCONS_00329367 	noncoding 	-1.24859 	detail 	search 	search
TCONS_00278392 	noncoding 	-1.24856 	detail 	search 	search
TCONS_00263998 	noncoding 	-1.24852 	detail 	search 	search
TCONS_00206598 	noncoding 	-1.24838 	detail 	search 	search
TCONS_00196592 	noncoding 	-1.24833 	detail 	search 	search
TCONS_00278531 	noncoding 	-1.24831 	detail 	search 	search
TCONS_00086424 	noncoding 	-1.24829 	detail 	search 	search
TCONS_00276470 	noncoding 	-1.24822 	detail 	search 	search
TCONS_00098739 	noncoding 	-1.24817 	detail 	search 	search
TCONS_00307448 	noncoding 	-1.24808 	detail 	search 	search
TCONS_00264068 	noncoding 	-1.24797 	detail 	search 	search
TCONS_00196302 	noncoding 	-1.24793 	detail 	search 	search
TCONS_00307186 	noncoding 	-1.24776 	detail 	search 	search
TCONS_00029750 	noncoding 	-1.24763 	detail 	search 	search
TCONS_00110764 	noncoding 	-1.24756 	detail 	search 	search
TCONS_00294649 	noncoding 	-1.24756 	detail 	search 	search
TCONS_00080848 	noncoding 	-1.24748 	detail 	search 	search
TCONS_00230339 	noncoding 	-1.24734 	detail 	search 	search
TCONS_00329425 	noncoding 	-1.24734 	detail 	search 	search
TCONS_00278241 	noncoding 	-1.24728 	detail 	search 	search
TCONS_00235629 	noncoding 	-1.24718 	detail 	search 	search
TCONS_00307143 	noncoding 	-1.24717 	detail 	search 	search
TCONS_00242813 	noncoding 	-1.24705 	detail 	search 	search
TCONS_00204095 	noncoding 	-1.24701 	detail 	search 	search
TCONS_00196736 	noncoding 	-1.24692 	detail 	search 	search
TCONS_00230342 	noncoding 	-1.24681 	detail 	search 	search
TCONS_00029939 	noncoding 	-1.24672 	detail 	search 	search
TCONS_00264036 	noncoding 	-1.24671 	detail 	search 	search
TCONS_00030156 	noncoding 	-1.24663 	detail 	search 	search
TCONS_00297546 	noncoding 	-1.2466 	detail 	search 	search
TCONS_00297547 	noncoding 	-1.2466 	detail 	search 	search
TCONS_00110735 	noncoding 	-1.24659 	detail 	search 	search
TCONS_00196338 	noncoding 	-1.24659 	detail 	search 	search
TCONS_00248641 	noncoding 	-1.24655 	detail 	search 	search
TCONS_00278692 	noncoding 	-1.24644 	detail 	search 	search
TCONS_00329368 	noncoding 	-1.24643 	detail 	search 	search
TCONS_00042004 	noncoding 	-1.24629 	detail 	search 	search
TCONS_00086475 	noncoding 	-1.24612 	detail 	search 	search
TCONS_00235588 	noncoding 	-1.24608 	detail 	search 	search
TCONS_00329349 	noncoding 	-1.24607 	detail 	search 	search
TCONS_00319240 	noncoding 	-1.24601 	detail 	search 	search
TCONS_00307397 	noncoding 	-1.246 	detail 	search 	search
TCONS_00196466 	noncoding 	-1.24599 	detail 	search 	search
TCONS_00145464 	noncoding 	-1.24592 	detail 	search 	search
TCONS_00307440 	noncoding 	-1.24592 	detail 	search 	search
TCONS_00042019 	noncoding 	-1.24587 	detail 	search 	search
TCONS_00230546 	noncoding 	-1.24585 	detail 	search 	search
TCONS_00080888 	noncoding 	-1.24579 	detail 	search 	search
TCONS_00307394 	noncoding 	-1.24562 	detail 	search 	search
TCONS_00042020 	noncoding 	-1.24561 	detail 	search 	search
TCONS_00189168 	noncoding 	-1.24555 	detail 	search 	search
TCONS_00278792 	noncoding 	-1.24549 	detail 	search 	search
TCONS_00196414 	noncoding 	-1.24543 	detail 	search 	search
TCONS_00098855 	noncoding 	-1.24542 	detail 	search 	search
TCONS_00294771 	noncoding 	-1.24542 	detail 	search 	search
TCONS_00172154 	noncoding 	-1.24534 	detail 	search 	search
TCONS_00329251 	noncoding 	-1.24524 	detail 	search 	search
TCONS_00204041 	noncoding 	-1.24515 	detail 	search 	search
TCONS_00080661 	noncoding 	-1.24513 	detail 	search 	search
TCONS_00278277 	noncoding 	-1.24503 	detail 	search 	search
TCONS_00248581 	noncoding 	-1.24496 	detail 	search 	search
TCONS_00235556 	noncoding 	-1.24485 	detail 	search 	search
TCONS_00294578 	noncoding 	-1.24469 	detail 	search 	search
TCONS_00029762 	noncoding 	-1.24468 	detail 	search 	search
TCONS_00319393 	noncoding 	-1.24468 	detail 	search 	search
TCONS_00220703 	noncoding 	-1.24456 	detail 	search 	search
TCONS_00329454 	noncoding 	-1.24455 	detail 	search 	search
TCONS_00240014 	noncoding 	-1.2445 	detail 	search 	search
TCONS_00145512 	noncoding 	-1.24438 	detail 	search 	search
TCONS_00080833 	noncoding 	-1.2443 	detail 	search 	search
TCONS_00294763 	noncoding 	-1.2443 	detail 	search 	search
TCONS_00196726 	noncoding 	-1.24428 	detail 	search 	search
TCONS_00196683 	noncoding 	-1.24427 	detail 	search 	search
TCONS_00029800 	noncoding 	-1.24426 	detail 	search 	search
TCONS_00278568 	noncoding 	-1.24425 	detail 	search 	search
TCONS_00030040 	noncoding 	-1.24409 	detail 	search 	search
TCONS_00098676 	noncoding 	-1.24407 	detail 	search 	search
TCONS_00235562 	noncoding 	-1.24405 	detail 	search 	search
TCONS_00086506 	noncoding 	-1.24401 	detail 	search 	search
TCONS_00196612 	noncoding 	-1.24399 	detail 	search 	search
TCONS_00248739 	noncoding 	-1.24395 	detail 	search 	search
TCONS_00307213 	noncoding 	-1.24385 	detail 	search 	search
TCONS_00098690 	noncoding 	-1.24377 	detail 	search 	search
TCONS_00278376 	noncoding 	-1.2437 	detail 	search 	search
TCONS_00041990 	noncoding 	-1.24366 	detail 	search 	search
TCONS_00318945 	noncoding 	-1.24347 	detail 	search 	search
TCONS_00061663 	noncoding 	-1.24346 	detail 	search 	search
TCONS_00275178 	noncoding 	-1.24333 	detail 	search 	search
TCONS_00319392 	noncoding 	-1.24332 	detail 	search 	search
TCONS_00086437 	noncoding 	-1.24318 	detail 	search 	search
TCONS_00042034 	noncoding 	-1.24306 	detail 	search 	search
TCONS_00294669 	noncoding 	-1.24305 	detail 	search 	search
TCONS_00318968 	noncoding 	-1.24305 	detail 	search 	search
TCONS_00263891 	noncoding 	-1.24298 	detail 	search 	search
TCONS_00029984 	noncoding 	-1.24285 	detail 	search 	search
TCONS_00196551 	noncoding 	-1.24285 	detail 	search 	search
TCONS_00235626 	noncoding 	-1.24285 	detail 	search 	search
TCONS_00029886 	noncoding 	-1.24271 	detail 	search 	search
TCONS_00061733 	noncoding 	-1.24269 	detail 	search 	search
TCONS_00319230 	noncoding 	-1.24268 	detail 	search 	search
TCONS_00196767 	noncoding 	-1.24259 	detail 	search 	search
TCONS_00278236 	noncoding 	-1.24256 	detail 	search 	search
TCONS_00145574 	noncoding 	-1.24244 	detail 	search 	search
TCONS_00278384 	noncoding 	-1.2424 	detail 	search 	search
TCONS_00042179 	noncoding 	-1.2422 	detail 	search 	search
TCONS_00196800 	noncoding 	-1.24211 	detail 	search 	search
TCONS_00196341 	noncoding 	-1.24204 	detail 	search 	search
TCONS_00215662 	noncoding 	-1.24201 	detail 	search 	search
TCONS_00029972 	noncoding 	-1.24199 	detail 	search 	search
TCONS_00086500 	noncoding 	-1.24194 	detail 	search 	search
TCONS_00196868 	noncoding 	-1.2415 	detail 	search 	search
TCONS_00278262 	noncoding 	-1.2413 	detail 	search 	search
TCONS_00061752 	noncoding 	-1.24094 	detail 	search 	search
TCONS_00196150 	noncoding 	-1.24086 	detail 	search 	search
TCONS_00172175 	noncoding 	-1.24079 	detail 	search 	search
TCONS_00263681 	noncoding 	-1.24074 	detail 	search 	search
TCONS_00248699 	noncoding 	-1.24071 	detail 	search 	search
TCONS_00030000 	noncoding 	-1.24069 	detail 	search 	search
TCONS_00307378 	noncoding 	-1.24054 	detail 	search 	search
TCONS_00110650 	noncoding 	-1.24053 	detail 	search 	search
TCONS_00235590 	noncoding 	-1.24053 	detail 	search 	search
TCONS_00235332 	noncoding 	-1.2405 	detail 	search 	search
TCONS_00248838 	noncoding 	-1.24031 	detail 	search 	search
TCONS_00086426 	noncoding 	-1.24014 	detail 	search 	search
TCONS_00080793 	noncoding 	-1.24001 	detail 	search 	search
TCONS_00329356 	noncoding 	-1.24001 	detail 	search 	search
TCONS_00307436 	noncoding 	-1.23999 	detail 	search 	search
TCONS_00248564 	noncoding 	-1.23998 	detail 	search 	search
TCONS_00012165 	noncoding 	-1.23995 	detail 	search 	search
TCONS_00196309 	noncoding 	-1.23972 	detail 	search 	search
TCONS_00042040 	noncoding 	-1.23963 	detail 	search 	search
TCONS_00263723 	noncoding 	-1.23954 	detail 	search 	search
TCONS_00235414 	noncoding 	-1.2395 	detail 	search 	search
TCONS_00263818 	noncoding 	-1.23933 	detail 	search 	search
TCONS_00235397 	noncoding 	-1.23931 	detail 	search 	search
TCONS_00248759 	noncoding 	-1.23914 	detail 	search 	search
TCONS_00196672 	noncoding 	-1.2391 	detail 	search 	search
TCONS_00307392 	noncoding 	-1.23885 	detail 	search 	search
TCONS_00030046 	noncoding 	-1.23884 	detail 	search 	search
TCONS_00061697 	noncoding 	-1.23883 	detail 	search 	search
TCONS_00086434 	noncoding 	-1.2388 	detail 	search 	search
TCONS_00086489 	noncoding 	-1.23859 	detail 	search 	search
TCONS_00013617 	noncoding 	-1.23858 	detail 	search 	search
TCONS_00278299 	noncoding 	-1.23838 	detail 	search 	search
TCONS_00110773 	noncoding 	-1.23834 	detail 	search 	search
TCONS_00278263 	noncoding 	-1.23829 	detail 	search 	search
TCONS_00080642 	noncoding 	-1.23828 	detail 	search 	search
TCONS_00294656 	noncoding 	-1.23819 	detail 	search 	search
TCONS_00264849 	noncoding 	-1.23816 	detail 	search 	search
TCONS_00316764 	noncoding 	-1.23811 	detail 	search 	search
TCONS_00235476 	noncoding 	-1.23806 	detail 	search 	search
TCONS_00288045 	noncoding 	-1.23806 	detail 	search 	search
TCONS_00307219 	noncoding 	-1.23804 	detail 	search 	search
TCONS_00307216 	noncoding 	-1.23777 	detail 	search 	search
TCONS_00080724 	noncoding 	-1.2376 	detail 	search 	search
TCONS_00235531 	noncoding 	-1.23758 	detail 	search 	search
TCONS_00196181 	noncoding 	-1.23728 	detail 	search 	search
TCONS_00187050 	noncoding 	-1.2372 	detail 	search 	search
TCONS_00061770 	noncoding 	-1.23699 	detail 	search 	search
TCONS_00061776 	noncoding 	-1.23699 	detail 	search 	search
TCONS_00248530 	noncoding 	-1.23663 	detail 	search 	search
TCONS_00278635 	noncoding 	-1.2366 	detail 	search 	search
TCONS_00061565 	noncoding 	-1.23656 	detail 	search 	search
TCONS_00196333 	noncoding 	-1.23643 	detail 	search 	search
TCONS_00307896 	noncoding 	-1.23641 	detail 	search 	search
TCONS_00080803 	noncoding 	-1.23634 	detail 	search 	search
TCONS_00318971 	noncoding 	-1.23633 	detail 	search 	search
TCONS_00030158 	noncoding 	-1.23624 	detail 	search 	search
TCONS_00196886 	noncoding 	-1.23616 	detail 	search 	search
TCONS_00319391 	noncoding 	-1.23612 	detail 	search 	search
TCONS_00042077 	noncoding 	-1.23601 	detail 	search 	search
TCONS_00086580 	noncoding 	-1.23574 	detail 	search 	search
TCONS_00208127 	noncoding 	-1.23561 	detail 	search 	search
TCONS_00319026 	noncoding 	-1.23551 	detail 	search 	search
TCONS_00110762 	noncoding 	-1.23543 	detail 	search 	search
TCONS_00196727 	noncoding 	-1.23543 	detail 	search 	search
TCONS_00278718 	noncoding 	-1.23534 	detail 	search 	search
TCONS_00329372 	noncoding 	-1.23534 	detail 	search 	search
TCONS_00278582 	noncoding 	-1.23533 	detail 	search 	search
TCONS_00099707 	noncoding 	-1.23531 	detail 	search 	search
TCONS_00196496 	noncoding 	-1.23531 	detail 	search 	search
TCONS_00278373 	noncoding 	-1.2353 	detail 	search 	search
TCONS_00278605 	noncoding 	-1.23528 	detail 	search 	search
TCONS_00196236 	noncoding 	-1.23524 	detail 	search 	search
TCONS_00248813 	noncoding 	-1.23524 	detail 	search 	search
TCONS_00294572 	noncoding 	-1.23523 	detail 	search 	search
TCONS_00196323 	noncoding 	-1.23505 	detail 	search 	search
TCONS_00267490 	noncoding 	-1.23505 	detail 	search 	search
TCONS_00239737 	noncoding 	-1.235 	detail 	search 	search
TCONS_00307198 	noncoding 	-1.23493 	detail 	search 	search
TCONS_00196623 	noncoding 	-1.23485 	detail 	search 	search
TCONS_00030119 	noncoding 	-1.23474 	detail 	search 	search
TCONS_00030183 	noncoding 	-1.23474 	detail 	search 	search
TCONS_00278648 	noncoding 	-1.23472 	detail 	search 	search
TCONS_00248608 	noncoding 	-1.23467 	detail 	search 	search
TCONS_00041960 	noncoding 	-1.23465 	detail 	search 	search
TCONS_00263944 	noncoding 	-1.23464 	detail 	search 	search
TCONS_00145585 	noncoding 	-1.23428 	detail 	search 	search
TCONS_00110732 	noncoding 	-1.23427 	detail 	search 	search
TCONS_00294601 	noncoding 	-1.23427 	detail 	search 	search
TCONS_00319394 	noncoding 	-1.23414 	detail 	search 	search
TCONS_00307321 	noncoding 	-1.2341 	detail 	search 	search
TCONS_00125784 	noncoding 	-1.23402 	detail 	search 	search
TCONS_00196135 	noncoding 	-1.23401 	detail 	search 	search
TCONS_00319390 	noncoding 	-1.23393 	detail 	search 	search
TCONS_00221587 	noncoding 	-1.2339 	detail 	search 	search
TCONS_00235509 	noncoding 	-1.23383 	detail 	search 	search
TCONS_00082828 	noncoding 	-1.2338 	detail 	search 	search
TCONS_00082829 	noncoding 	-1.2338 	detail 	search 	search
TCONS_00307252 	noncoding 	-1.23364 	detail 	search 	search
TCONS_00276469 	noncoding 	-1.23351 	detail 	search 	search
TCONS_00235401 	noncoding 	-1.23328 	detail 	search 	search
TCONS_00070655 	noncoding 	-1.23318 	detail 	search 	search
TCONS_00145570 	noncoding 	-1.23314 	detail 	search 	search
TCONS_00235424 	noncoding 	-1.23289 	detail 	search 	search
TCONS_00196661 	noncoding 	-1.23283 	detail 	search 	search
TCONS_00235447 	noncoding 	-1.23264 	detail 	search 	search
TCONS_00294590 	noncoding 	-1.2326 	detail 	search 	search
TCONS_00307424 	noncoding 	-1.23257 	detail 	search 	search
TCONS_00248733 	noncoding 	-1.23244 	detail 	search 	search
TCONS_00307437 	noncoding 	-1.23241 	detail 	search 	search
TCONS_00110712 	noncoding 	-1.23237 	detail 	search 	search
TCONS_00278557 	noncoding 	-1.23237 	detail 	search 	search
TCONS_00196562 	noncoding 	-1.23236 	detail 	search 	search
TCONS_00263812 	noncoding 	-1.23236 	detail 	search 	search
TCONS_00278449 	noncoding 	-1.23236 	detail 	search 	search
TCONS_00278337 	noncoding 	-1.23235 	detail 	search 	search
TCONS_00319013 	noncoding 	-1.23229 	detail 	search 	search
TCONS_00311008 	noncoding 	-1.23225 	detail 	search 	search
TCONS_00151547 	noncoding 	-1.2321 	detail 	search 	search
TCONS_00086399 	noncoding 	-1.23209 	detail 	search 	search
TCONS_00263804 	noncoding 	-1.23202 	detail 	search 	search
TCONS_00041980 	noncoding 	-1.232 	detail 	search 	search
TCONS_00196310 	noncoding 	-1.23195 	detail 	search 	search
TCONS_00080711 	noncoding 	-1.23188 	detail 	search 	search
TCONS_00248833 	noncoding 	-1.23184 	detail 	search 	search
TCONS_00307398 	noncoding 	-1.2318 	detail 	search 	search
TCONS_00080841 	noncoding 	-1.23172 	detail 	search 	search
TCONS_00280658 	noncoding 	-1.23172 	detail 	search 	search
TCONS_00035271 	noncoding 	-1.23164 	detail 	search 	search
TCONS_00235418 	noncoding 	-1.23162 	detail 	search 	search
TCONS_00278502 	noncoding 	-1.23156 	detail 	search 	search
TCONS_00196591 	noncoding 	-1.23152 	detail 	search 	search
TCONS_00307245 	noncoding 	-1.23149 	detail 	search 	search
TCONS_00098771 	noncoding 	-1.23143 	detail 	search 	search
TCONS_00196283 	noncoding 	-1.23137 	detail 	search 	search
TCONS_00271913 	noncoding 	-1.23127 	detail 	search 	search
TCONS_00248594 	noncoding 	-1.23125 	detail 	search 	search
TCONS_00196384 	noncoding 	-1.23111 	detail 	search 	search
TCONS_00204050 	noncoding 	-1.23109 	detail 	search 	search
TCONS_00196709 	noncoding 	-1.23107 	detail 	search 	search
TCONS_00172107 	noncoding 	-1.23098 	detail 	search 	search
TCONS_00294810 	noncoding 	-1.23093 	detail 	search 	search
TCONS_00307176 	noncoding 	-1.23081 	detail 	search 	search
TCONS_00061676 	noncoding 	-1.2308 	detail 	search 	search
TCONS_00042035 	noncoding 	-1.23077 	detail 	search 	search
TCONS_00195189 	noncoding 	-1.23076 	detail 	search 	search
TCONS_00263989 	noncoding 	-1.23076 	detail 	search 	search
TCONS_00029854 	noncoding 	-1.23067 	detail 	search 	search
TCONS_00307244 	noncoding 	-1.23063 	detail 	search 	search
TCONS_00080895 	noncoding 	-1.23056 	detail 	search 	search
TCONS_00319248 	noncoding 	-1.23055 	detail 	search 	search
TCONS_00080744 	noncoding 	-1.23051 	detail 	search 	search
TCONS_00029711 	noncoding 	-1.2303 	detail 	search 	search
TCONS_00278688 	noncoding 	-1.23025 	detail 	search 	search
TCONS_00042047 	noncoding 	-1.23023 	detail 	search 	search
TCONS_00098839 	noncoding 	-1.23023 	detail 	search 	search
TCONS_00294685 	noncoding 	-1.23016 	detail 	search 	search
TCONS_00278916 	noncoding 	-1.23013 	detail 	search 	search
TCONS_00263665 	noncoding 	-1.23005 	detail 	search 	search
TCONS_00278398 	noncoding 	-1.23 	detail 	search 	search
TCONS_00196807 	noncoding 	-1.22997 	detail 	search 	search
TCONS_00196332 	noncoding 	-1.22985 	detail 	search 	search
TCONS_00248765 	noncoding 	-1.22981 	detail 	search 	search
TCONS_00329229 	noncoding 	-1.22981 	detail 	search 	search
TCONS_00125775 	noncoding 	-1.22971 	detail 	search 	search
TCONS_00278762 	noncoding 	-1.22967 	detail 	search 	search
TCONS_00145487 	noncoding 	-1.22966 	detail 	search 	search
TCONS_00080676 	noncoding 	-1.22955 	detail 	search 	search
TCONS_00041975 	noncoding 	-1.22949 	detail 	search 	search
TCONS_00307306 	noncoding 	-1.22949 	detail 	search 	search
TCONS_00278399 	noncoding 	-1.22928 	detail 	search 	search
TCONS_00204134 	noncoding 	-1.22926 	detail 	search 	search
TCONS_00086533 	noncoding 	-1.22919 	detail 	search 	search
TCONS_00235540 	noncoding 	-1.22912 	detail 	search 	search
TCONS_00280191 	noncoding 	-1.22868 	detail 	search 	search
TCONS_00307454 	noncoding 	-1.22852 	detail 	search 	search
TCONS_00235538 	noncoding 	-1.22849 	detail 	search 	search
TCONS_00263729 	noncoding 	-1.22848 	detail 	search 	search
TCONS_00086370 	noncoding 	-1.22836 	detail 	search 	search
TCONS_00235341 	noncoding 	-1.22817 	detail 	search 	search
TCONS_00196159 	noncoding 	-1.22809 	detail 	search 	search
TCONS_00196477 	noncoding 	-1.22808 	detail 	search 	search
TCONS_00061634 	noncoding 	-1.22798 	detail 	search 	search
TCONS_00196771 	noncoding 	-1.22793 	detail 	search 	search
TCONS_00235515 	noncoding 	-1.2279 	detail 	search 	search
TCONS_00082830 	noncoding 	-1.22789 	detail 	search 	search
TCONS_00225027 	noncoding 	-1.22787 	detail 	search 	search
TCONS_00235584 	noncoding 	-1.22782 	detail 	search 	search
TCONS_00319011 	noncoding 	-1.22773 	detail 	search 	search
TCONS_00294553 	noncoding 	-1.22771 	detail 	search 	search
TCONS_00235586 	noncoding 	-1.2276 	detail 	search 	search
TCONS_00204094 	noncoding 	-1.22756 	detail 	search 	search
TCONS_00294666 	noncoding 	-1.22751 	detail 	search 	search
TCONS_00220700 	noncoding 	-1.22743 	detail 	search 	search
TCONS_00196502 	noncoding 	-1.22732 	detail 	search 	search
TCONS_00030012 	noncoding 	-1.22723 	detail 	search 	search
TCONS_00125851 	noncoding 	-1.22723 	detail 	search 	search
TCONS_00263832 	noncoding 	-1.22721 	detail 	search 	search
TCONS_00196830 	noncoding 	-1.22717 	detail 	search 	search
TCONS_00196272 	noncoding 	-1.22716 	detail 	search 	search
TCONS_00042125 	noncoding 	-1.22713 	detail 	search 	search
TCONS_00329288 	noncoding 	-1.2271 	detail 	search 	search
TCONS_00248800 	noncoding 	-1.22707 	detail 	search 	search
